"LotShape","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PoolQC","Fence","MSZoning","Street","Alley","LandContour","Utilities","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","CentralAir","Electrical","GarageType","PavedDrive","MiscFeature","SaleType","SaleCondition","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","Garage","LotFrontage_imp","Id"
2,1,2,2,4,3,4,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","Inside","NAmes","PosA","Norm","1Fam","1Story","Flat","Tar&Grv","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,313,27650,7,7,1960,2007,0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,11,2008,1,FALSE,935
1,0,2,3,2,3,2,1,1,3,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",30,52,5825,4,5,1926,1953,108,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,6,2006,1,FALSE,936
0,0,3,2,4,3,1,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,67,10083,7,5,2003,2003,0,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2,555,0,41,0,0,0,0,0,8,2009,1,FALSE,937
0,0,3,2,4,3,2,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,75,9675,7,5,2005,2005,0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,2,2009,1,FALSE,938
0,0,3,2,4,4,2,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",60,73,8760,7,5,2006,2006,0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,8,2006,1,FALSE,939
0,0,2,3,3,3,2,1,1,4,2,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","ClearCr","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","COD","Normal",70,68,24090,7,7,1940,1950,0,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,6,2010,1,TRUE,940
1,0,2,2,3,3,4,3,2,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",90,55,12640,6,5,1976,1976,0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,7,2006,1,FALSE,941
1,0,3,2,4,3,1,5,1,4,3,7,3,2,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","FR2","Gilbert","RRNn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,80,8755,7,5,1999,1999,298,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,2,390,0,0,0,168,0,0,0,6,2009,1,TRUE,942
1,0,2,2,4,3,4,6,1,2,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","Duplex","1Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Y","SBrkr","No Garage","N","None","Oth","Abnorml",90,42,7711,4,3,1977,1977,0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,8,2007,0,FALSE,943
0,0,2,2,3,3,3,1,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Low","AllPub","Inside","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","HdBoard","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","P","None","WD","Normal",90,100,25000,5,4,1967,1967,0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,6,2007,1,FALSE,944
1,0,2,2,3,3,1,6,3,3,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","NoSeWa","CulDSac","Timber","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","FuseA","Basment","Y","None","COD","Abnorml",20,79.5,14375,6,6,1958,1958,541,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,1,2009,1,TRUE,945
0,0,2,2,3,3,1,2,1,2,2,7,0,1,3,3,0,1,"RM","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Norm","Norm","1Fam","1.5Fin","Hip","CompShg","VinylSd","VinylSd","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,98,8820,5,6,1890,1996,0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,9,2009,1,FALSE,946
0,0,2,3,3,3,3,5,4,2,2,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",80,70,8163,5,6,1959,1959,128,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,3,2006,1,FALSE,947
0,0,3,2,4,3,3,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Timber","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,85,14536,8,5,2002,2003,236,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,11,2007,1,FALSE,948
1,0,3,2,4,3,0,1,1,4,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,65,14006,7,5,2002,2002,144,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,2,2006,1,FALSE,949
0,0,2,2,3,3,1,5,1,2,3,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,78,9360,6,7,1972,2006,0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,3,2010,1,FALSE,950
0,0,2,2,3,3,1,5,4,3,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,60,7200,5,8,1950,2002,0,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,7,2007,1,FALSE,951
0,0,2,2,3,3,1,4,1,3,2,7,0,1,3,3,0,3,"RH","Pave","No alley access","Lvl","AllPub","Corner","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Abnorml",20,60,7800,5,5,1965,1965,0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,7,2006,1,FALSE,952
0,0,2,3,4,3,3,6,1,3,2,7,0,3,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","SFoyer","Gable","CompShg","WdShing","HdBoard","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",85,60,7200,5,8,1972,2003,0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,4,2009,1,FALSE,953
1,1,2,2,3,3,3,5,2,4,2,5,1,2,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","Shed","WD","Normal",60,80,11075,5,4,1969,1969,232,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,2,530,305,189,0,0,0,0,400,9,2008,1,TRUE,954
1,0,2,2,4,4,4,6,1,2,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","CulDSac","Edwards","Norm","Norm","Duplex","SFoyer","Flat","Tar&Grv","WdShing","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","AdjLand",90,35,9400,6,5,1975,1975,250,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,2006,0,FALSE,955
1,0,2,2,4,3,1,3,1,2,2,7,0,1,3,3,0,0,"RH","Pave","No alley access","HLS","AllPub","Inside","Crawfor","Norm","Norm","Duplex","2Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","N","FuseF","Attchd","Y","None","WD","Normal",90,82,7136,6,6,1946,1950,423,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,8,2007,1,FALSE,956
0,0,2,2,4,3,1,5,1,2,2,7,3,3,3,3,0,4,"RM","Pave","No alley access","Lvl","AllPub","Inside","Blueste","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",160,24,1300,6,6,1980,1980,0,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,5,2009,1,FALSE,957
0,0,2,2,3,3,1,3,1,2,2,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Sawyer","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,70,7420,5,5,1962,1962,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,4,2007,1,FALSE,958
0,0,3,2,4,3,2,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,65,8450,7,5,2003,2003,0,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,10,2007,1,FALSE,959
0,0,3,2,4,3,1,5,1,4,3,7,0,1,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","FR2","Somerst","Norm","Norm","Twnhs","2Story","Hip","CompShg","MetalSd","MetalSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,24,2572,7,5,1999,1999,0,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,5,2010,1,FALSE,960
1,0,2,3,3,3,4,4,1,3,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Plywood","None","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",20,50,7207,5,7,1958,2008,0,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,2,2010,0,FALSE,961
1,0,2,3,4,4,1,5,1,2,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NWAmes","PosN","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,81.5,12227,6,7,1977,1995,424,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,7,2008,1,TRUE,962
0,0,2,2,4,3,1,5,1,2,3,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NPkVill","Norm","Norm","TwnhsE","2Story","Gable","CompShg","Plywood","Brk Cmn","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,24,2308,6,6,1976,1976,0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,7,2007,1,FALSE,963
1,0,3,2,5,3,1,1,1,4,4,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,122,11923,9,5,2007,2007,0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,5,2009,1,FALSE,964
0,0,3,2,4,3,1,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Timber","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,80,11316,7,5,2002,2003,44,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,2,2010,1,FALSE,965
0,0,3,2,4,3,1,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",60,65,10237,6,5,2005,2007,0,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2,393,0,72,0,0,0,0,0,7,2007,1,FALSE,966
1,0,3,3,3,2,1,3,1,4,2,5,3,1,3,3,0,0,"RL","Pave","No alley access","HLS","AllPub","Inside","Crawfor","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,130,9600,5,7,1940,1950,0,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,6,2009,1,FALSE,967
1,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,70,7390,5,7,1955,1955,151,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,7,2008,1,TRUE,968
0,0,2,2,3,3,1,1,1,1,2,7,0,0,0,0,0,2,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","BrkTil","Grav","N","SBrkr","No Garage","Y","None","WD","Abnorml",50,50,5925,3,6,1910,1950,0,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,5,2009,0,FALSE,969
0,0,2,1,3,3,4,5,1,2,2,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","2fmCon","SLvl","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","ConLD","Normal",190,75,10382,6,5,1958,1958,105,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,3,2006,1,FALSE,970
0,0,2,2,3,3,1,1,1,2,2,7,0,0,0,0,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","AsbShng","AsbShng","None","CBlock","GasA","N","FuseA","No Garage","Y","None","WD","Abnorml",50,60,10800,4,4,1949,1950,0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,12,2006,0,FALSE,971
0,0,3,2,4,3,1,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","Twnhs","2Story","Gable","CompShg","VinylSd","Wd Shng","Stone","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",160,36,2268,7,5,2003,2004,106,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,7,2009,1,FALSE,972
0,0,2,2,4,3,1,1,1,2,2,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,55,7892,6,5,1979,1979,0,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,4,2010,1,FALSE,973
0,0,3,2,4,3,1,1,1,4,3,7,0,3,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Corner","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","CemntBd","CmentBd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,95,11639,7,5,2007,2008,0,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,2,480,0,120,0,0,0,0,0,12,2008,1,FALSE,974
1,0,2,3,4,3,1,1,1,2,3,7,0,1,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Corner","BrkSide","RRAn","Feedr","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","BrkTil","GasA","N","SBrkr","Detchd","Y","None","WD","Normal",70,60,11414,7,8,1910,1993,0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,10,2009,1,FALSE,975
0,0,3,2,4,3,1,6,1,4,3,7,0,1,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","FR2","Somerst","Norm","Norm","Twnhs","2Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,41,2651,7,5,2000,2000,0,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,4,2006,1,TRUE,976
1,0,2,2,4,3,1,1,1,2,1,7,0,0,0,0,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Y","FuseA","No Garage","Y","None","WD","Normal",30,51,5900,4,7,1923,1958,0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,8,2006,0,FALSE,977
1,0,3,2,4,3,1,6,1,4,3,7,0,3,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Inside","Somerst","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",120,35,4274,7,5,2006,2007,0,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2,569,0,116,0,0,0,0,0,11,2007,1,FALSE,978
0,1,2,2,3,3,1,2,1,4,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Abnorml",20,68,9450,4,5,1954,1954,0,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,5,2007,1,FALSE,979
0,0,2,2,3,3,1,3,1,2,2,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Corner","Sawyer","Feedr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,80,8816,5,6,1963,1963,0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,2,480,0,80,0,0,0,0,0,6,2009,1,FALSE,980
1,0,4,2,3,3,3,5,1,3,4,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","SFoyer","Gable","CompShg","CemntBd","CmentBd","Stone","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",85,72.5,12122,7,9,1961,2007,210,867,0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,2,588,144,76,0,0,0,0,0,7,2008,1,TRUE,981
1,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,98,12203,8,5,1998,1999,975,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,3,676,250,0,0,0,0,0,0,7,2009,1,FALSE,982
0,0,3,2,4,3,3,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Blmngtn","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,43,3182,7,5,2007,2007,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,3,2008,1,FALSE,983
0,0,3,2,4,3,2,1,1,4,3,7,4,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,11250,8,5,2002,2002,0,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2,779,0,0,0,0,0,0,0,5,2008,1,TRUE,984
0,0,2,2,0,0,0,0,0,2,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","Duplex","1.5Fin","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","COD","Normal",90,75,10125,5,5,1977,1977,0,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,8,2009,1,FALSE,985
0,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","2fmCon","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasW","N","SBrkr","Detchd","Y","None","ConLD","Normal",190,68,10880,5,5,1950,1950,0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1,240,0,48,0,0,0,0,0,8,2008,1,FALSE,986
0,0,2,3,3,2,1,1,1,3,3,7,0,1,2,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Corner","OldTown","Feedr","Norm","1Fam","1.5Fin","Hip","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",50,59,5310,6,8,1910,2003,0,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1,255,394,0,0,0,0,0,0,6,2006,1,FALSE,987
1,0,4,2,5,3,3,6,1,4,4,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,83,10159,9,5,2009,2010,450,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,3,606,168,95,0,0,0,0,0,4,2010,1,FALSE,988
1,0,2,2,3,3,1,2,1,2,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,12046,6,6,1976,1976,298,156,0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,2,551,0,224,0,0,0,0,0,6,2007,1,TRUE,989
0,0,3,2,4,4,1,1,1,4,3,7,0,2,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",60,65,8125,7,5,2006,2006,0,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2,614,0,50,0,0,0,0,0,8,2006,1,FALSE,990
0,0,3,2,4,3,1,6,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,82,9452,8,5,1997,1998,423,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,3,870,0,70,0,0,0,0,0,6,2006,1,FALSE,991
0,0,3,3,3,3,1,4,1,3,3,7,4,1,3,3,0,0,"RM","Pave","Grvl","Lvl","AllPub","Corner","OldTown","Artery","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","Y","SBrkr","Attchd","P","None","WD","Normal",70,121,17671,8,9,1882,1986,0,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,2,424,0,169,0,0,0,0,0,11,2009,1,FALSE,992
