,LotShape,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MSZoning,Street,Alley,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,PavedDrive,MiscFeature,SaleType,SaleCondition,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Garage
799,0,0,2,2,4,3,1,5,1,4,3,7,3,1,3,3,0,3,RL,Pave,No alley access,Lvl,AllPub,Corner,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,BrkTil,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,800,50,60.0,7200,5,7,1937,1950,252.0,569,0,162,731,981,787,0,1768,1,0,1,1,3,1,7,2,1,240,0,0,264,0,0,0,0,6,2007,1
800,1,1,2,2,4,3,4,6,1,3,3,7,0,2,3,3,0,0,RL,Pave,No alley access,HLS,AllPub,Inside,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,Shed,WD,Normal,801,60,79.0,12798,6,5,1997,1997,0.0,462,0,154,616,616,1072,0,1688,1,0,2,1,4,1,8,0,2,603,403,114,185,0,0,0,400,5,2008,1
801,0,0,2,2,3,3,1,2,1,4,2,7,0,1,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,FuseA,Detchd,Y,None,WD,Normal,802,30,40.0,4800,4,7,1916,1990,0.0,197,0,999,1196,1196,0,0,1196,1,0,1,0,2,1,5,0,2,440,0,0,0,0,0,0,0,7,2007,1
802,0,0,3,2,4,3,3,6,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,WdShing,Wd Shng,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,803,60,63.0,8199,7,5,2005,2005,0.0,648,0,80,728,728,728,0,1456,1,0,2,1,3,1,7,1,2,410,36,18,0,0,0,0,0,10,2008,1
803,0,0,4,2,5,3,4,1,1,4,4,7,4,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,BuiltIn,Y,None,New,Partial,804,60,107.0,13891,9,5,2008,2009,424.0,0,0,1734,1734,1734,1088,0,2822,0,0,3,1,4,1,12,1,3,1020,52,170,0,0,192,0,0,1,2009,1
804,0,0,2,2,3,3,1,2,1,2,2,6,0,1,3,3,0,2,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Family,805,20,75.0,9000,5,5,1954,1954,0.0,812,0,124,936,1128,0,0,1128,0,0,1,0,2,1,5,0,1,286,0,0,0,0,0,0,0,6,2006,1
805,1,0,3,2,4,3,1,1,1,4,4,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,FR2,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Y,None,New,Partial,806,20,91.0,12274,7,5,2008,2008,256.0,0,0,1417,1417,1428,0,0,1428,0,0,2,0,3,1,6,0,2,554,0,60,0,0,0,0,0,7,2008,1
806,0,0,2,2,3,3,3,5,3,3,2,7,0,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,807,80,75.0,9750,5,5,1967,1967,0.0,400,480,100,980,980,0,0,980,0,0,2,0,3,1,6,0,1,384,68,0,0,0,0,0,0,10,2006,1
807,0,0,2,2,3,3,4,6,1,4,3,7,3,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,808,70,144.0,21384,5,6,1923,2004,0.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,2,528,0,312,0,0,0,0,0,5,2009,1
808,0,0,2,2,3,3,3,5,4,2,2,7,4,2,3,3,0,2,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,809,80,85.0,13400,5,5,1966,1966,1047.0,516,128,380,1024,1086,0,0,1086,1,0,1,0,3,1,6,1,2,484,0,0,0,0,0,0,0,6,2006,1
809,0,0,2,2,3,3,1,1,1,2,2,7,0,1,2,1,0,3,RM,Pave,No alley access,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,None,PConc,GasA,N,FuseA,Detchd,N,None,WD,Normal,810,75,90.0,8100,5,5,1898,1965,0.0,0,0,849,849,1075,1063,0,2138,0,0,2,0,2,3,11,0,2,360,40,156,0,0,0,0,0,11,2009,1
810,0,0,2,2,3,3,1,5,2,1,3,7,2,2,3,3,1,4,RL,Pave,No alley access,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,811,20,78.0,10140,6,6,1974,1999,99.0,663,377,0,1040,1309,0,0,1309,1,0,1,1,3,1,5,1,2,484,265,0,0,0,0,648,0,1,2006,1
811,0,0,3,2,4,3,4,6,1,4,3,7,4,3,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,ConLD,Normal,812,120,,4438,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,4,1,2,420,140,0,0,0,0,0,0,6,2008,1
812,0,1,1,2,3,3,3,1,1,2,1,7,0,1,3,3,0,0,C (all),Grvl,No alley access,Bnk,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,FuseA,Basment,N,Shed,WD,Alloca,813,20,66.0,8712,5,5,1952,1952,0.0,0,0,540,540,1044,0,0,1044,0,0,1,0,2,1,4,0,2,504,0,0,0,0,0,0,54,6,2010,1
813,0,0,2,2,3,3,1,3,1,3,2,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,Shed,COD,Normal,814,20,75.0,9750,6,6,1958,1958,243.0,608,0,834,1442,1442,0,0,1442,0,0,1,1,4,1,7,0,1,301,0,0,275,0,0,0,500,4,2007,1
814,0,0,2,2,3,3,1,1,1,3,1,7,0,1,3,3,0,0,RL,Pave,Grvl,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasW,Y,SBrkr,Detchd,P,None,WD,Normal,815,50,45.0,8248,5,7,1918,1950,0.0,0,0,686,686,686,564,0,1250,0,1,1,1,3,1,7,0,1,280,207,0,96,0,0,0,0,7,2006,1
815,2,0,2,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,816,20,48.0,12137,7,5,1998,1998,442.0,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,2,598,0,34,0,0,0,0,0,5,2010,1
816,1,0,2,2,3,3,1,4,1,3,2,7,4,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,817,20,,11425,5,6,1954,1954,0.0,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1,275,0,0,120,0,0,0,0,7,2006,1
817,1,0,3,2,4,3,1,6,1,4,3,7,4,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,818,20,,13265,8,5,2002,2002,148.0,1218,0,350,1568,1689,0,0,1689,1,0,2,0,3,1,7,2,3,857,150,59,0,0,0,0,0,7,2008,1
818,0,0,2,2,3,3,3,6,1,3,2,7,0,1,3,3,0,3,RL,Pave,No alley access,Lvl,AllPub,Inside,ClearCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,819,80,80.0,8816,6,7,1971,1971,80.0,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,2,440,0,0,0,0,0,0,0,6,2010,1
819,1,0,3,2,4,3,2,6,1,4,3,7,4,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Y,None,New,Partial,820,120,44.0,6371,7,5,2009,2010,128.0,733,0,625,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2,484,192,35,0,0,0,0,0,6,2010,1
820,1,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,821,60,72.0,7226,7,5,2003,2003,0.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2,595,0,45,0,0,0,0,0,6,2008,1
821,0,1,1,2,2,3,1,1,1,2,2,5,0,1,3,3,0,0,RM,Pave,Pave,Bnk,AllPub,Inside,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,N,SBrkr,Detchd,Y,None,WD,Normal,822,20,60.0,6000,4,4,1953,1953,0.0,0,0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,2,576,0,32,112,0,0,0,0,2,2009,1
822,1,0,3,2,4,3,4,1,1,4,3,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,Y,None,WD,Family,823,60,,12394,7,5,2003,2003,0.0,0,0,847,847,847,886,0,1733,0,0,2,1,3,1,7,1,2,433,100,48,0,0,0,0,0,10,2007,1
823,0,0,2,2,3,3,1,1,1,2,2,7,4,1,3,3,0,2,RL,Pave,No alley access,Lvl,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,824,50,60.0,9900,6,7,1940,1950,0.0,0,0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1,240,335,0,0,0,0,0,0,7,2009,1
824,0,0,3,2,4,4,1,1,1,4,3,7,4,2,3,3,0,0,FV,Pave,No alley access,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,New,Partial,825,20,81.0,11216,8,5,2006,2006,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,776,0,140,0,0,0,0,0,6,2006,1
825,0,0,4,2,5,3,3,6,1,4,4,7,4,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NridgHt,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,New,Partial,826,20,114.0,14803,10,5,2007,2008,816.0,1636,0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,3,1220,188,45,0,0,0,0,0,6,2008,1
826,0,0,2,2,3,3,1,5,1,3,3,7,0,0,0,0,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,No Garage,Y,None,WD,Normal,827,45,50.0,6130,5,6,1924,1950,0.0,784,0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,0,0,0,0,116,0,0,0,0,5,2008,0
827,1,0,3,2,4,3,1,6,1,4,3,7,3,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,828,20,65.0,8529,7,5,2001,2001,0.0,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2,527,290,39,0,0,0,0,0,4,2009,1
828,2,2,2,2,3,4,4,2,5,2,2,5,0,3,3,3,0,0,RL,Pave,No alley access,Low,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Abnorml,829,60,,28698,5,5,1967,1967,0.0,249,764,0,1013,1160,966,0,2126,0,1,2,1,3,1,7,0,2,538,486,0,0,0,225,0,0,6,2009,1
829,0,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,FV,Pave,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,830,160,24.0,2544,7,5,2005,2005,0.0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,7,2006,1
830,1,0,2,2,3,3,1,3,1,2,2,7,4,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,FuseA,Attchd,Y,None,WD,Normal,831,20,80.0,11900,6,5,1957,1957,387.0,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,2,458,0,0,0,0,192,0,0,6,2008,1
831,0,0,2,2,4,3,1,1,1,4,3,7,0,2,3,3,0,0,FV,Pave,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,832,160,30.0,3180,7,5,2005,2005,0.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,6,2006,1
832,1,0,3,2,4,3,1,6,1,4,3,7,3,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,833,60,44.0,9548,7,6,2003,2003,223.0,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2,613,192,39,0,0,0,0,0,1,2010,1
833,0,0,2,2,3,3,1,3,4,2,2,7,0,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,834,20,100.0,10004,6,6,1964,1964,180.0,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,2,472,0,0,0,0,152,0,0,2,2009,1
834,0,0,2,2,3,3,1,3,1,3,2,7,0,1,3,3,0,2,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,835,20,75.0,7875,5,6,1961,1961,136.0,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,2,456,0,0,0,0,0,0,0,9,2008,1
835,0,0,2,2,4,3,1,4,1,2,3,5,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,836,20,60.0,9600,4,7,1950,1995,0.0,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,2,436,290,0,0,0,0,0,0,2,2010,1
836,0,0,2,2,3,3,1,3,1,3,2,5,0,1,3,3,0,2,RM,Pave,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Y,None,COD,Normal,837,30,90.0,8100,5,6,1948,1973,0.0,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,2,812,0,116,230,0,0,0,0,6,2007,1
837,0,0,2,2,3,3,1,4,1,2,2,7,0,1,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,838,160,21.0,1680,6,5,1973,1973,158.0,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,11,2008,1
838,0,0,2,2,4,3,1,1,1,4,3,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,839,20,75.0,9525,5,6,1995,2006,0.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1,352,278,0,0,0,0,0,0,6,2008,1
839,0,0,2,2,3,3,1,4,1,4,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,840,50,70.0,11767,5,6,1946,1995,0.0,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,5,2008,1
840,1,0,2,2,3,3,1,4,1,2,1,7,0,1,3,3,0,0,RH,Pave,No alley access,Lvl,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,P,None,WD,Normal,841,70,,12155,6,8,1925,1950,0.0,156,0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1,400,0,0,254,0,0,0,0,3,2008,1
841,0,0,2,2,3,3,1,1,1,3,3,7,1,1,4,3,0,0,RM,Pave,Grvl,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,P,None,WD,Normal,842,70,60.0,10440,5,8,1904,2002,0.0,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,2,686,70,78,68,0,0,0,0,6,2008,1
842,0,0,2,2,3,3,4,3,5,2,2,7,0,2,4,4,0,4,RL,Pave,No alley access,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,843,80,82.0,9020,6,7,1966,1966,183.0,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,2,490,0,129,0,0,0,0,0,5,2008,1
843,0,0,2,2,3,3,1,1,1,4,2,7,0,0,0,0,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,N,SBrkr,No Garage,Y,None,WD,Normal,844,90,80.0,8000,5,4,1961,1961,0.0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,0,7,2007,0
844,1,0,2,2,3,3,2,1,1,3,2,7,4,1,3,3,0,0,RM,Pave,Grvl,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,845,50,100.0,12665,5,8,1915,1950,0.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,3,720,418,0,194,0,0,0,0,6,2008,1
845,1,0,2,2,4,3,4,5,1,2,2,5,3,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Basment,Y,None,WD,Normal,846,85,,16647,5,5,1975,1981,0.0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,2,611,0,0,0,0,0,0,0,1,2007,1
846,0,0,3,2,4,3,1,5,1,4,3,7,3,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,847,60,75.0,9317,7,5,1993,1993,137.0,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,2,425,234,72,192,0,0,0,0,7,2009,1
847,1,0,2,2,3,3,3,4,1,4,2,7,2,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,848,20,36.0,15523,5,6,1972,1972,0.0,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1,338,0,0,0,0,0,0,0,8,2009,1
848,2,0,2,2,3,3,1,1,1,2,2,7,4,1,2,3,0,0,RL,Pave,No alley access,Bnk,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,849,50,75.0,45600,6,8,1908,1997,0.0,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,2,360,486,40,0,0,175,0,0,9,2008,1
849,0,0,3,3,3,3,1,1,1,4,2,7,3,2,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,FR2,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,850,80,80.0,9600,6,7,1976,1994,360.0,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,2,512,113,100,0,0,0,0,0,8,2007,1
850,0,0,3,2,4,3,3,6,1,4,3,7,0,3,3,3,0,0,RM,Pave,No alley access,Lvl,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,851,120,36.0,4435,6,5,2003,2003,170.0,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,140,0,0,0,0,0,0,11,2007,1
851,0,0,3,2,4,3,4,1,1,4,3,7,3,3,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,852,120,,3196,8,5,2003,2003,40.0,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,5,2006,1
852,0,0,2,3,3,3,1,3,1,3,2,7,4,1,3,3,0,3,RL,Pave,No alley access,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,853,75,53.0,7128,7,5,1941,1950,0.0,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1,240,0,0,0,0,126,0,0,8,2007,1
853,1,0,2,3,3,3,4,3,1,2,2,7,2,2,3,3,0,3,RL,Pave,No alley access,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Normal,854,80,,12095,6,6,1964,1964,115.0,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,2,645,180,0,0,0,0,0,0,8,2009,1
854,0,0,2,2,3,3,2,5,3,2,2,7,4,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Y,None,WD,Abnorml,855,20,102.0,17920,5,4,1955,1974,0.0,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,2,454,0,418,0,0,312,0,0,7,2006,1
855,1,0,2,3,3,3,1,5,1,4,2,7,0,1,3,3,0,0,RL,Pave,No alley access,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,856,20,,6897,5,8,1962,2010,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1,260,0,104,0,0,0,0,0,4,2010,1
856,1,1,2,2,4,4,4,6,2,2,2,7,0,1,3,2,0,3,RL,Pave,No alley access,Low,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Y,None,WD,Normal,857,80,,10970,6,6,1978,1978,0.0,505,435,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,2,576,0,0,34,0,0,0,0,10,2008,1
